"student_user_No","성별","지역","학교넘버","학교","학년","등급","수학점수"
65275,"F","",21,"기타",479,473,5
57173,"F","경상남도",1393,"해성고등학교",48,464,54
65271,"F","",21,"기타",484,462,NA
6527,"F","대전광역시",7975,"대덕고등학교",482,466,28
8723,"M","서울특별시",1861,"대동세무고등학교",48,465,NA
6546,"M","인천광역시",7692,"인천고등학교",482,465,NA
6591,"F","서울특별시",273,"영파여자중학교",478,471,96
59896,"F","서울특별시",115,"정신여자고등학교",482,463,8
65266,"F","충청북도",8786,"영신중학교",478,473,NA
65178,"M","경기도",175,"의정부공업고등학교",481,462,36
64523,"M","경기도",7328,"군포고등학교",482,464,1
61689,"F","부산광역시",63,"사직여자고등학교",48,464,87
65257,"F","경기도",948,"효양중학교",479,472,8
6526,"M","서울특별시",7838,"강남중학교",478,471,1
65258,"M","부산광역시",538,"하남중학교",477,472,8
12861,"F","강원도",8585,"주문진고등학교",481,465,NA
65253,"F","",21,"기타",478,472,89
65241,"F","",21,"기타",484,462,1
24226,"M","부산광역시",729,"성지고등학교",48,465,NA
64788,"F","",21,"기타",48,466,87
65243,"F","경상남도",9574,"밀양여자고등학교",481,464,NA
55227,"F","서울특별시",817,"서울관광고등학교",482,465,NA
65195,"M","경기도",9169,"송호고등학교",48,468,NA
63421,"F","충청남도",883,"예산여자고등학교",48,466,NA
62399,"F","서울특별시",9598,"연북중학교",477,471,1
62521,"F","경기도",1444,"용신중학교",478,472,26
65226,"M","서울특별시",1358,"한광고등학교",481,464,78
65223,"F","",21,"기타",482,462,NA
65219,"F","경기도",1923,"매송중학교",477,472,94
37457,"F","경기도",794,"숙지고등학교",48,468,NA
33366,"M","경기도",9659,"고촌중학교",479,472,NA
6526,"F","강원도",1749,"철원여자중학교",477,472,9
6524,"F","경상남도",1738,"정곡중학교",477,471,NA
55352,"F","대구광역시",1858,"대구여자상업고등학교",48,464,NA
6522,"F","전라북도",8649,"완산중학교",479,472,NA
6521,"M","인천광역시",8171,"계산중학교",478,472,96
63824,"F","충청남도",214,"신평중학교",478,472,98
65188,"F","경기도",965,"민락중학교",478,472,71
6519,"F","인천광역시",676,"청량중학교",477,472,94
34137,"F","",21,"기타",484,466,NA
65183,"M","서울특별시",9236,"선덕중학교",477,471,96
65181,"F","경기도",7587,"서울삼육중학교",477,472,1
65176,"M","",21,"기타",477,473,54
6264,"M","충청북도",1637,"운호고등학교",48,463,89
28814,"F","전라남도",1326,"장성중학교",478,471,NA
63846,"M","경기도",367,"덕소고등학교",482,463,88
6514,"F","",21,"기타",481,463,7
65144,"F","전라북도",114,"전주제일고등학교",48,466,NA
6545,"F","경기도",7863,"효자고등학교",48,465,NA
65146,"F","",21,"기타",484,466,7
65142,"M","경기도",8879,"은계중학교",478,471,1
65141,"F","서울특별시",352,"대진여자고등학교",481,464,NA
64631,"F","경상남도",2999,"밀양동강중학교",479,472,9
65134,"M","서울특별시",832,"환일고등학교",482,47,85
53957,"M","경기도",1289,"이천고등학교",481,464,73
65137,"M","강원도",38,"대성고등학교",482,465,NA
65136,"F","",21,"기타",484,466,5
59782,"M","충청남도",125,"천안두정고등학교",48,466,3
65132,"F","충청남도",54,"복자여자고등학교",481,464,3
15345,"F","충청남도",54,"복자여자고등학교",481,466,NA
65133,"F","",21,"기타",477,473,78
6593,"M","광주광역시",8843,"광주제일고등학교",481,463,NA
5694,"F","충청남도",1975,"천안여자상업고등학교",48,465,71
52925,"M","대전광역시",7177,"명석고등학교",48,465,6
65129,"M","충청남도",893,"천안신방중학교",48,466,1
64712,"M","경기도",1289,"서현중학교",477,471,1
65126,"F","충청남도",2244,"태안여자고등학교",481,466,75
5435,"F","",21,"기타",477,471,1
6512,"M","",21,"기타",484,462,NA
65119,"F","서울특별시",739,"동일여자고등학교",48,463,NA
58442,"F","경상남도",2973,"동진여자중학교",478,473,58
5829,"M","충청북도",1781,"가경중학교",479,473,44
65114,"F","",21,"기타",478,472,39
53529,"F","전라북도",1138,"전주여자고등학교",48,466,NA
64849,"M","서울특별시",1172,"미래산업과학고등학교",48,466,5
5799,"M","강원도",1621,"강릉중학교",479,471,1
4281,"M","경기도",86,"안산강서고등학교",482,462,1
64619,"M","광주광역시",2378,"성덕고등학교",482,463,5
5652,"F","경기도",1561,"판곡중학교",478,472,1
6512,"F","경상남도",2943,"김해삼계중학교",477,473,12
32242,"M","대구광역시",1282,"정동고등학교",481,466,NA
62484,"F","경기도",9813,"화홍고등학교",48,467,NA
6596,"M","부산광역시",1361,"부산남고등학교",48,466,7
6594,"F","",21,"기타",477,472,95
5584,"F","서울특별시",78,"덕성여자중학교",478,472,NA
6588,"M","경상남도",1139,"김해분성고등학교",481,462,NA
6579,"F","전라북도",2167,"백운중학교",479,472,NA
6585,"F","경기도",8879,"은계중학교",478,473,4
4774,"M","",21,"기타",484,464,NA
6571,"M","광주광역시",997,"운남고등학교",48,463,86
64785,"M","대구광역시",295,"대구서부고등학교",484,464,96
6491,"F","서울특별시",943,"금천고등학교",48,464,NA
6531,"M","인천광역시",633,"신흥중학교",478,473,13
64735,"F","서울특별시",7774,"서울여자중학교",477,472,64
64961,"F","충청남도",764,"합덕여자고등학교",481,465,34
59368,"F","부산광역시",8483,"남성여자고등학교",48,465,NA
6578,"F","서울특별시",288,"용산중학교",478,472,78
6571,"F","충청남도",271,"천안동중학교",477,472,7
57191,"F","경기도",9749,"부천부곡중학교",477,472,1
6566,"M","경상북도",137,"대영고등학교",481,469,6
63676,"M","전라남도",2494,"여천중학교",478,471,NA
5496,"F","경기도",8917,"기흥고등학교",484,464,85
55874,"F","",21,"기타",479,473,86
6558,"M","광주광역시",77,"송원고등학교",48,464,3
6553,"M","",21,"기타",484,464,9
6552,"F","대구광역시",296,"대구여자고등학교",481,465,NA
6548,"F","",21,"기타",478,472,85
64625,"F","",21,"기타",484,47,8
615,"F","울산광역시",93,"울산강남중학교",479,471,1
3738,"F","",21,"기타",484,466,NA
39818,"M","전라북도",2243,"익산어양중학교",478,472,NA
6535,"F","",21,"기타",484,464,81
63756,"F","",21,"기타",482,47,3
653,"F","경상남도",3111,"진명여자중학교",479,472,9
63388,"F","강원도",9967,"삼척여자고등학교",481,465,NA
64447,"F","강원도",2,"강릉여자고등학교",482,463,88
6525,"M","대구광역시",838,"상원중학교",477,472,59
6524,"F","경기도",7894,"시온고등학교",48,463,92
36568,"F","부산광역시",714,"분포고등학교",48,463,NA
6523,"F","경기도",2759,"솔터고등학교",48,463,92
6519,"M","",21,"기타",484,464,NA
64622,"F","충청남도",296,"태안여자중학교",479,471,NA
47598,"F","",21,"기타",477,472,NA
59527,"F","서울특별시",234,"성동글로벌경영고등학교",481,467,58
659,"F","부산광역시",374,"데레사여자고등학교",481,467,NA
658,"F","대구광역시",971,"대건중학교",477,473,6
6223,"F","부산광역시",542,"한바다중학교",479,473,5
61336,"M","전라남도",11196,"고금고등학교",48,467,18
63941,"F","부산광역시",58,"연제중학교",479,473,23
32869,"M","경상북도",761,"대동고등학교",48,466,NA
64585,"F","경기도",884,"숭신여자고등학교",482,464,95
655,"F","",21,"기타",48,464,8
55662,"M","대구광역시",871,"운암중학교",477,472,88
654,"F","부산광역시",495,"신도중학교",479,472,8
653,"F","",21,"기타",477,472,86
63496,"F","제주특별자치도",619,"삼성여자고등학교",48,462,NA
52487,"F","서울특별시",1164,"중앙여자고등학교",48,469,28
64994,"F","",21,"기타",477,473,8
6266,"F","인천광역시",686,"석정여자고등학교",48,464,NA
6113,"F","경기도",1289,"서현중학교",479,473,5
61878,"M","",21,"기타",479,471,NA
57755,"F","인천광역시",7117,"서인천고등학교",481,465,NA
64984,"F","경상남도",395,"월산중학교",477,473,2
64981,"M","경기도",1534,"과천외국어고등학교",48,469,4
64979,"M","경기도",1189,"동국대학교사범대학부속영석고등학교",48,465,NA
6459,"M","서울특별시",355,"하계중학교",477,472,74
54638,"F","경기도",773,"장기중학교",477,472,43
64529,"F","서울특별시",8929,"무학중학교",479,472,88
46183,"M","경기도",1189,"동국대학교사범대학부속영석고등학교",48,465,NA
61384,"F","경기도",2342,"경기국제통상고등학교",482,466,49
64964,"M","",21,"기타",484,465,5
64861,"F","서울특별시",288,"용산중학교",478,472,NA
64965,"F","울산광역시",1149,"화봉고등학교",48,465,NA
64963,"M","서울특별시",8138,"압구정고등학교",484,463,96
64962,"F","서울특별시",39,"잠실중학교",477,472,9
64956,"F","인천광역시",9157,"신현여자중학교",479,472,8
64957,"M","서울특별시",1457,"경성고등학교",48,466,NA
64955,"F","강원도",976,"삼척여자중학교",477,472,56
42212,"F","서울특별시",988,"서울여자고등학교",48,465,NA
4735,"F","",21,"기타",477,472,8
51172,"M","서울특별시",1273,"고려대학교사범대학부속고등학교",481,464,84
64925,"F","경기도",1516,"죽전중학교",479,472,NA
61331,"F","울산광역시",911,"문수중학교",479,471,1
64565,"F","부산광역시",476,"부흥중학교",479,472,88
64913,"F","울산광역시",1577,"연암중학교",479,472,9
6491,"M","서울특별시",11342,"서울중앙고등학교",482,465,82
64896,"F","경기도",8671,"경기글로벌통상고등학교",481,47,NA
64912,"F","서울특별시",7838,"강남중학교",478,472,8
55478,"F","서울특별시",9798,"명덕여자고등학교",481,468,18
6498,"F","경기도",1384,"함현고등학교",481,466,42
64895,"F","",21,"기타",481,466,6
6667,"M","서울특별시",1224,"창동고등학교",481,463,92
6496,"F","경기도",9342,"갈월중학교",479,472,6
6493,"F","서울특별시",9214,"성신여자고등학교",482,463,19
662,"M","광주광역시",725,"서강고등학교",48,464,58
6492,"F","경기도",133,"성남여자중학교",477,471,98
649,"F","서울특별시",69,"대방중학교",477,472,87
64899,"F","",21,"기타",477,473,1
64891,"F","부산광역시",51,"반여고등학교",48,463,86
64886,"F","서울특별시",115,"정신여자고등학교",481,464,15
4362,"M","인천광역시",145,"송도고등학교",48,465,65
64873,"F","경기도",9844,"군서고등학교",481,465,75
39167,"F","서울특별시",152,"상계제일중학교",477,472,NA
64812,"F","경상남도",8155,"충렬여자중학교",477,472,5
51571,"M","대구광역시",1349,"학남고등학교",48,464,91
64868,"M","경기도",7515,"송림중학교",479,471,1
64869,"F","충청북도",1283,"청주중앙여자고등학교",48,466,75
3193,"F","인천광역시",9753,"진산중학교",479,472,NA
63641,"M","충청남도",9564,"송악고등학교",48,464,84
64863,"M","인천광역시",7822,"가림고등학교",48,466,9
62767,"M","서울특별시",7319,"광희중학교",478,472,65
64848,"F","경기도",1284,"청학고등학교",48,463,7
64859,"F","경기도",1545,"초당중학교",478,472,NA
6419,"F","경기도",1583,"한광여자중학교",477,471,NA
64821,"M","",21,"기타",481,466,48
64512,"M","경기도",1194,"수원외국어고등학교",48,464,5
6377,"F","경기도",9974,"한국조리과학고등학교",48,466,4
64855,"F","울산광역시",898,"남외중학교",478,473,44
64852,"F","",21,"기타",48,464,NA
52412,"F","대구광역시",9132,"포산중학교",479,471,96
3375,"M","강원도",945,"민족사관고등학교",48,462,NA
64845,"M","",21,"기타",484,47,1
64841,"F","경상남도",398,"의령여자중학교",478,471,9
518,"M","경기도",947,"언동중학교",479,472,56
64837,"F","",21,"기타",481,466,3
6484,"M","대구광역시",8664,"안심중학교",479,472,8
6483,"F","충청북도",1857,"원봉중학교",479,472,85
64832,"M","대전광역시",9787,"유성고등학교",48,463,1
64838,"F","",21,"기타",481,466,5
64826,"F","경상북도",9727,"포항제철고등학교",48,464,1
64393,"M","대구광역시",878,"다사중학교",478,472,88
6488,"F","",21,"기타",481,466,3
64824,"M","경기도",9889,"마석고등학교",481,465,49
64823,"F","서울특별시",229,"신수중학교",477,472,86
6482,"F","서울특별시",1363,"자운고등학교",481,463,NA
63778,"F","충청남도",233,"온양용화중학교",479,471,96
6939,"F","",21,"기타",478,473,3
64814,"M","서울특별시",7222,"장훈고등학교",481,464,8
6489,"F","서울특별시",9453,"온곡중학교",477,472,1
36433,"F","강원도",7686,"육민관고등학교",48,468,NA
59851,"F","부산광역시",524,"장안중학교",477,472,83
64793,"F","인천광역시",94,"계산여자고등학교",48,465,67
6486,"F","서울특별시",7225,"창문여자고등학교",48,463,NA
45287,"F","인천광역시",552,"부광여자고등학교",48,465,NA
6737,"F","경상북도",8567,"강구중학교",478,471,9
64113,"F","서울특별시",13,"아현중학교",478,472,NA
58156,"M","충청북도",96,"제천중학교",477,471,91
59961,"M","충청남도",11282,"충남인터넷고등학교",481,466,97
64799,"M","경상남도",1229,"창원남고등학교",481,462,96
64796,"M","경기도",217,"김포제일고등학교",48,467,NA
33784,"M","",21,"기타",477,471,NA
64792,"F","부산광역시",374,"데레사여자고등학교",481,464,7
56385,"M","경상남도",1139,"김해분성고등학교",481,462,NA
6479,"F","강원도",9148,"춘천여자고등학교",48,466,NA
64789,"M","서울특별시",617,"삼성고등학교",48,467,NA
6478,"F","",21,"기타",477,473,6
64787,"F","광주광역시",8843,"광주제일고등학교",48,466,NA
64765,"F","경기도",733,"동탄중앙고등학교",48,465,5
64779,"F","서울특별시",11342,"서울중앙고등학교",48,466,5
64783,"F","경기도",8682,"숭신여자중학교",477,471,92
684,"F","인천광역시",899,"인일여자고등학교",48,464,55
59873,"F","제주특별자치도",9766,"대정중학교",478,471,99
55751,"M","광주광역시",984,"금구중학교",479,472,NA
64776,"F","경기도",1516,"죽전중학교",479,472,NA
64775,"F","충청남도",2857,"충남삼성고등학교",48,466,NA
6681,"M","전라남도",748,"순천팔마고등학교",481,467,65
6672,"F","경상남도",9178,"창원여자고등학교",48,466,35
47493,"M","경상남도",297,"개운중학교",479,472,97
41143,"F","강원도",1749,"철원여자중학교",477,472,NA
64768,"M","서울특별시",9236,"선덕중학교",479,473,55
64767,"F","서울특별시",1575,"서울국제고등학교",48,467,NA
51765,"F","서울특별시",456,"명지고등학교",481,464,72
64766,"F","강원도",1749,"철원여자중학교",477,471,91
63133,"F","인천광역시",768,"인천고잔고등학교",481,464,6
64762,"F","서울특별시",8121,"구암고등학교",48,464,7
6476,"M","세종특별자치시",7395,"성남고등학교",481,464,81
64764,"M","충청남도",7642,"천안여자고등학교",477,471,NA
59377,"F","경기도",8122,"매탄중학교",479,472,85
