question_No,중단원_term_taxonomy_id,중단원,중단원_term_id,소단원_term_taxonomy_id,소단원,소단원_term_id,개념_term_taxonomy_id,개념,개념_term_id,student_user_No,level,good_Point,stars
31044,701,초등 6-1,600,707,비율그래프,617,765,백분율,656,68082,1,3,5
31045,15,수2,12,18,수열,22,154,등비수열,149,61136,2,3,5
31046,15,수2,12,18,수열,22,152,등차수열,147,61136,3,4,5
31047,15,수2,12,18,수열,22,157,수학적 귀납법,152,61136,3,4,5
31048,15,수2,12,18,수열,22,158,여러 가지 수열의 합,153,61136,3,4,5
31049,25,확률과 통계,14,27,확률,29,140,지수법칙,126,36658,2,4,5
31050,25,확률과 통계,14,27,확률,29,172,이항정리,305,36658,2,4,5
31051,25,확률과 통계,14,27,확률,29,173,이항정리의 활용,306,36658,2,4,5
31052,25,확률과 통계,14,27,확률,29,174,다항정리,307,36658,2,4,5
31053,43,중학 1-2,39,46,작도와 합동,50,527,삼각형의 합동조건,436,66967,2,4,4.66667
31054,15,수2,12,18,수열,22,154,등비수열,149,64389,2,4,5
31055,15,수2,12,18,수열,22,152,등차수열,147,67064,3,4,5
31056,29,미적분2,15,32,미분법,33,326,도함수,197,64322,3,4,5
31057,29,미적분2,15,31,삼각함수,32,322,합 또는 차를 곱으로 고치는 공식,177,64322,3,4,5
31058,29,미적분2,15,31,삼각함수,32,1093,삼각함수의 활용,938,64322,3,4,5
31059,66,중학 3-2,43,69,삼각비,69,634,삼각비,535,47097,3,4,5
31060,66,중학 3-2,43,69,삼각비,69,636,삼각비의 활용,537,47097,3,4,5
31061,55,중학 2-2,41,59,도형의 닮음,61,587,닮음의 성질,494,64342,1,1,5
31062,66,중학 3-2,43,70,원의 성질,70,637,원과 직선,538,34860,3,4,5
31063,66,중학 3-2,43,70,원의 성질,70,638,원주각,539,34860,3,4,5
31064,66,중학 3-2,43,70,원의 성질,70,639,원과 사각형,540,34860,3,4,5
31065,66,중학 3-2,43,70,원의 성질,70,640,접선과 현이 이루는 각,541,34860,3,4,5
31066,11,수1,11,13,방정식과 부등식,18,1074,연립방정식 ,55,67991,2,3,5
31067,55,중학 2-2,41,57,삼각형의 성질,59,583,삼각형의 외심,490,25201,2,3,4
31068,11,수1,11,12,다항식,17,84,항등식의 성질,73,65771,2,4,5
31069,11,수1,11,12,다항식,17,83,곱셈공식의 변형,72,65771,2,3,5
31070,11,수1,11,12,다항식,17,82,곱셈공식,71,65771,3,4,5
31071,11,수1,11,12,다항식,17,1066,인수분해 공식,514,65771,3,4,5
31072,11,수1,11,12,다항식,17,1068,인수정리와 조립제법을 이용한 인수분해,918,65771,3,4,5
31073,11,수1,11,12,다항식,17,1087,조립제법,916,65771,3,4,5
31074,11,수1,11,12,다항식,17,82,곱셈공식,71,65771,3,3,5
31075,11,수1,11,12,다항식,17,83,곱셈공식의 변형,72,65771,3,3,5
31076,11,수1,11,12,다항식,17,84,항등식의 성질,73,65771,3,3,5
31077,43,중학 1-2,39,46,작도와 합동,50,527,삼각형의 합동조건,436,68183,3,4,5
31078,55,중학 2-2,41,57,삼각형의 성질,59,584,삼각형의 내심,491,25201,1,4,5
31079,29,미적분2,15,32,미분법,33,323,평균변화율,194,35459,3,4,5
31080,66,중학 3-2,43,69,삼각비,69,636,삼각비의 활용,537,56697,2,3,4.66667
31081,15,수2,12,18,수열,22,154,등비수열,149,61136,2,3,5
31082,25,확률과 통계,14,26,순열과 조합,28,1090,집합의 분할,935,36658,3,4,5
31083,25,확률과 통계,14,26,순열과 조합,28,1091,자연수의 분할,936,36658,3,4,5
31084,15,수2,12,18,수열,22,154,등비수열,149,59309,2,3,5
31085,29,미적분2,15,32,미분법,33,333,삼각함수의 도함수,204,35459,3,4,5
31086,11,수1,11,13,방정식과 부등식,18,510,일차방정식,419,68168,2,3,5
31087,11,수1,11,13,방정식과 부등식,18,511,일차방정식의 풀이,420,68168,2,3,5
31088,20,미적분1,13,24,다항함수의 적분법,27,280,두 곡선 사이의 넓이,238,65683,2,4,4
31089,11,수1,11,13,방정식과 부등식,18,91,실수의 연산,81,67980,3,4,5
31090,66,중학 3-2,43,69,삼각비,69,634,삼각비,535,30332,3,4,5
31091,55,중학 2-2,41,56,확률,58,573,경우의 수,481,68164,2,2,5
31092,55,중학 2-2,41,56,확률,58,574,여러 가지 경우의 수,482,68164,2,2,5
31093,25,확률과 통계,14,27,확률,29,175,시행과 사건,308,26406,3,4,5
31094,20,미적분1,13,23,다항함수의 미분법,26,239,도함수,197,65683,2,3,4
31095,20,미적분1,13,23,다항함수의 미분법,26,252,함수의 증가와 감소,210,65683,2,3,4
31096,20,미적분1,13,23,다항함수의 미분법,26,257,함수의 그래프,215,65683,2,3,4
31097,25,확률과 통계,14,26,순열과 조합,28,165,경우의 수,298,26406,3,4,5
31098,25,확률과 통계,14,26,순열과 조합,28,170,조합,303,26406,3,4,5
31099,20,미적분1,13,23,다항함수의 미분법,26,133,"일대일 대응, 상수, 항등함수",119,65683,2,4,5
31100,15,수2,12,18,수열,22,152,등차수열,147,61136,2,4,5
31101,15,수2,12,17,함수,21,159,점화식1,154,26406,1,1,5
31102,20,미적분1,13,23,다항함수의 미분법,26,237,미분계수,195,65683,3,4,4
31103,20,미적분1,13,23,다항함수의 미분법,26,253,함수의 극대와 극소,211,65683,3,4,4
31104,20,미적분1,13,23,다항함수의 미분법,26,254,함수의 극대와 극소의 판정,212,65683,3,4,4
31105,20,미적분1,13,23,다항함수의 미분법,26,257,함수의 그래프,215,65683,3,4,4
31106,15,수2,12,18,수열,22,154,등비수열,149,61136,2,3,5
31107,15,수2,12,18,수열,22,636,삼각비의 활용,537,61136,2,3,5
31108,20,미적분1,13,23,다항함수의 미분법,26,257,함수의 그래프,215,65683,2,4,5
31109,2117,중3 영어,1776,2118,독해,1777,2151,"명사 - 주어(S), 목적어(O), 보어(C) 역할. ",1809,63105,1,4,5
31110,25,확률과 통계,14,27,확률,29,182,여사건의 확률,315,68160,2,4,5
31111,25,확률과 통계,14,27,확률,29,177,수학적 확률,310,26406,3,4,2
31112,710,초등 6-2,601,714,원기둥의 겉넓이와 부피,623,761,원의 넓이,652,68158,1,3,4.66667
31113,710,초등 6-2,601,714,원기둥의 겉넓이와 부피,623,793,원기둥의 부피,684,68158,1,3,4.66667
31114,710,초등 6-2,601,714,원기둥의 겉넓이와 부피,623,793,원기둥의 부피,684,68158,2,3,5
31115,710,초등 6-2,601,714,원기둥의 겉넓이와 부피,623,794,원기둥의 겉넓이,685,68158,2,3,5
31116,710,초등 6-2,601,714,원기둥의 겉넓이와 부피,623,795,원기둥의 부피 구하는 방법,686,68158,2,3,5
31117,710,초등 6-2,601,714,원기둥의 겉넓이와 부피,623,794,원기둥의 겉넓이,685,68158,2,4,3.66667
31118,38,중학 1-1,38,41,문자와 식,46,510,일차방정식,419,68071,2,3,5
31119,38,중학 1-1,38,39,수와 연산,44,490,공약수와 최대공약수,400,68150,2,3,3.33333
31120,55,중학 2-2,41,58,사각형의 성질,60,586,여러 가지 사각형의 성질,493,48897,3,4,1
31121,29,미적분2,15,30,지수함수와 로그함수,31,306,"함수의 최대, 최소의 정리와 중간값의 정리",193,64860,3,4,4
31122,25,확률과 통계,14,28,통계,30,187,확률변수와 확률분포,320,64860,3,4,5
31123,821,초등 5-2,603,826,소수의 나눗셈,715,907,반올림,778,68143,2,5,5
31124,55,중학 2-2,41,58,사각형의 성질,60,586,여러 가지 사각형의 성질,493,48897,2,4,5
31125,55,중학 2-2,41,58,사각형의 성질,60,586,여러 가지 사각형의 성질,493,48897,2,3,1
31126,29,미적분2,15,32,미분법,33,326,도함수,197,35459,2,3,5
31127,29,미적분2,15,32,미분법,33,329,합성함수의 미분법,200,35459,2,4,3
31128,20,미적분1,13,23,다항함수의 미분법,26,238,미분가능과 연속,196,32570,3,4,5
31129,38,중학 1-1,38,42,함수,47,515,"정의역과 공역, 함숫값과 치역",424,61942,2,3,5
31130,25,확률과 통계,14,28,통계,30,187,확률변수와 확률분포,320,57081,2,4,5
31131,20,미적분1,13,23,다항함수의 미분법,26,257,함수의 그래프,215,31252,2,4,5
31132,20,미적분1,13,23,다항함수의 미분법,26,257,함수의 그래프,215,31252,2,4,5
31133,34,기하와 벡터,16,37,공간도형과 공간벡터,37,1105,직선과 평면이 이루는 각,950,64860,3,4,5
31134,34,기하와 벡터,16,37,공간도형과 공간벡터,37,1106,정사영의 길이,951,64860,3,4,5
31135,34,기하와 벡터,16,37,공간도형과 공간벡터,37,1114,공간벡터의 내적,959,64860,3,4,5
31136,34,기하와 벡터,16,37,공간도형과 공간벡터,37,1115,공간벡터의 내적의 성질,960,64860,3,4,5
31137,34,기하와 벡터,16,37,공간도형과 공간벡터,37,1116,두 공간벡터가 이루는 각,961,64860,3,4,5
31138,34,기하와 벡터,16,37,공간도형과 공간벡터,37,1118,점과 직선 사이의 거리,963,64860,3,4,5
31139,29,미적분2,15,32,미분법,33,340,함수의 극대와 극소,211,64860,3,4,4
31140,29,미적분2,15,32,미분법,33,341,함수의 극대와 극소의 판정,212,64860,3,4,4
31141,29,미적분2,15,32,미분법,33,344,함수의 그래프,215,64860,3,4,4
31142,29,미적분2,15,33,적분법,34,311,삼각함수 부호의 성질,166,64860,3,5,5
31143,29,미적분2,15,33,적분법,34,312,삼각함수의 그래프 [1],167,64860,3,5,5
31144,29,미적분2,15,33,적분법,34,313,삼각함수의 그래프 [2],168,64860,3,5,5
31145,29,미적분2,15,33,적분법,34,317,삼각함수 덧셈정리,172,64860,3,5,5
31146,29,미적분2,15,33,적분법,34,319,삼각함수 배각공식,174,64860,3,5,5
31147,29,미적분2,15,33,적분법,34,356,부분적분법,227,64860,3,4,5
31148,29,미적분2,15,33,적분법,34,362,정적분으로 나타내어진 함수,233,64860,3,4,5
31149,34,기하와 벡터,16,36,평면벡터,36,346,평면 운동에서의 속도와 가속도,217,64860,3,4,5
31150,66,중학 3-2,43,69,삼각비,69,636,삼각비의 활용,537,67998,2,4,5
31151,29,미적분2,15,32,미분법,33,336,접선의 방정식,207,65897,2,4,5
31152,20,미적분1,13,24,다항함수의 적분법,27,239,도함수,197,63459,3,4,4.33333
31153,29,미적분2,15,33,적분법,34,356,부분적분법,227,726,3,4,5
31154,20,미적분1,13,24,다항함수의 적분법,27,260,부정적분 ,218,41145,3,4,5
31155,20,미적분1,13,22,함수의 극한,25,220,함수의 극한,178,31252,2,3,5
31156,1176,생명과학1,1009,1180,생명 활동과 에너지,1013,1431,영양소와 산소의 획득,1216,63039,2,3,5
31157,1176,생명과학1,1009,1177,생명과학의 이해,1010,1410,세포의 구조와 기능,1198,63039,2,3,5
31158,1176,생명과학1,1009,1178,세포와 세포분열,1011,1428,세포의 생명활동,1213,63039,2,3,5
31159,1176,생명과학1,1009,1177,생명과학의 이해,1010,1410,세포의 구조와 기능,1198,63039,3,4,5
31160,1176,생명과학1,1009,1177,생명과학의 이해,1010,1410,세포의 구조와 기능,1198,63039,3,4,5
31161,1176,생명과학1,1009,1177,생명과학의 이해,1010,1411,생물체의 구성 단계,1199,63039,3,4,5
31162,1176,생명과학1,1009,1178,세포와 세포분열,1011,1413,염색체의 구조,1200,63039,1,2,5
31163,1176,생명과학1,1009,1180,생명 활동과 에너지,1013,1428,세포의 생명활동,1213,63039,1,2,5
31164,15,수2,12,16,집합과 명제,20,124,집합의 포함관계와 부분집합의 수,110,34269,3,4,5
31165,1176,생명과학1,1009,1177,생명과학의 이해,1010,1406,생명과학의 발달 과정,1194,63039,1,2,5
31166,11,수1,11,12,다항식,17,1071,다항식의 덧셈과 뺄셈,458,68121,3,4,3.33333
31167,1176,생명과학1,1009,1177,생명과학의 이해,1010,1407,생명과학의 탐구 과정,1195,63039,3,4,5
31168,1171,화학1,1004,1175,닮은 꼴 화학 반응,1008,1391,산화와 환원,1181,52177,3,4,5
31169,1171,화학1,1004,1175,닮은 꼴 화학 반응,1008,1392,산화수,1182,52177,3,4,5
31170,20,미적분1,13,24,다항함수의 적분법,27,270,구분구적법,228,41145,1,1,5
31171,11,수1,11,12,다항식,17,1071,다항식의 덧셈과 뺄셈,458,31252,1,1,5
31172,20,미적분1,13,24,다항함수의 적분법,27,278,정적분과 급수의 관계,236,63459,2,4,3.33333
31173,2148,영어 기타,1807,2149,기타,1808,2188,"관계대명사(which, that, who, 등) - 선행사 필요. 앞문장 완전함. 뒷문장 불완전",1846,34422,3,3,5
31174,29,미적분2,15,32,미분법,33,335,이계도함수,206,64707,2,3,4.33333
31175,29,미적분2,15,32,미분법,33,344,함수의 그래프,215,64707,3,5,5
31176,29,미적분2,15,32,미분법,33,345,방정식과 부등식에의 활용,216,64707,3,5,5
31177,25,확률과 통계,14,28,통계,30,210,모비율의 추정,343,64707,2,3,4.33333
31178,25,확률과 통계,14,27,확률,29,175,시행과 사건,308,64707,3,3,5
31179,25,확률과 통계,14,27,확률,29,176,여러가지 사건,309,64707,3,3,5
31180,25,확률과 통계,14,27,확률,29,177,수학적 확률,310,64707,3,3,5
31181,25,확률과 통계,14,28,통계,30,194,정규분포,327,64707,2,3,4.33333
31182,25,확률과 통계,14,28,통계,30,196,표준정규분포,329,64707,2,3,4.33333
31183,25,확률과 통계,14,28,통계,30,206,모평균의 추정,339,64707,2,3,5
31184,25,확률과 통계,14,28,통계,30,203,"표본평균의 평균, 분산, 표준편차",336,64707,2,3,5
31185,25,확률과 통계,14,28,통계,30,203,"표본평균의 평균, 분산, 표준편차",336,64707,2,3,4.66667
31186,25,확률과 통계,14,28,통계,30,204,표본평균의 분포,337,64707,2,3,4.66667
31187,25,확률과 통계,14,28,통계,30,197,확률변수의 표준화,330,64707,2,3,5
31188,25,확률과 통계,14,28,통계,30,198,표준정규분포의 성질,331,64707,2,3,5
31189,25,확률과 통계,14,28,통계,30,210,모비율의 추정,343,64707,2,3,4.66667
31190,55,중학 2-2,41,59,도형의 닮음,61,589,삼각형의 닮음조건,496,68107,3,4,5
31191,66,중학 3-2,43,70,원의 성질,70,637,원과 직선,538,68105,2,3,5
31192,66,중학 3-2,43,70,원의 성질,70,640,접선과 현이 이루는 각,541,68105,2,3,5
31193,66,중학 3-2,43,70,원의 성질,70,642,접선과 할선 사이의 관계,543,68105,2,3,5
31194,15,수2,12,18,수열,22,155,시그마의 정의와 기본성질,150,52100,2,3,5
31195,15,수2,12,18,수열,22,158,여러 가지 수열의 합,153,52100,2,3,5
31196,29,미적분2,15,32,미분법,33,324,미분계수,195,68092,2,3,4.66667
31197,29,미적분2,15,32,미분법,33,325,미분가능과 연속,196,68092,2,3,4.66667
31198,15,수2,12,18,수열,22,154,등비수열,149,68103,1,5,5
31199,15,수2,12,18,수열,22,154,등비수열,149,68103,2,3,4
31200,15,수2,12,18,수열,22,154,등비수열,149,68102,2,3,5
31201,66,중학 3-2,43,69,삼각비,69,634,삼각비,535,35657,2,3,4
31202,66,중학 3-2,43,69,삼각비,69,635,삼각비의 값,536,35657,2,3,4
31203,66,중학 3-2,43,69,삼각비,69,634,삼각비,535,35657,2,4,5
31204,66,중학 3-2,43,69,삼각비,69,635,삼각비의 값,536,35657,2,4,5
31205,66,중학 3-2,43,69,삼각비,69,634,삼각비,535,35657,3,4,5
31206,66,중학 3-2,43,69,삼각비,69,635,삼각비의 값,536,35657,3,4,5
31207,66,중학 3-2,43,69,삼각비,69,634,삼각비,535,35657,2,3,5
31208,66,중학 3-2,43,69,삼각비,69,635,삼각비의 값,536,35657,2,3,5
31209,66,중학 3-2,43,69,삼각비,69,634,삼각비,535,35657,2,4,5
31210,15,수2,12,18,수열,22,154,등비수열,149,68102,2,3,5
31211,15,수2,12,18,수열,22,155,시그마의 정의와 기본성질,150,68102,2,3,5
31212,66,중학 3-2,43,69,삼각비,69,634,삼각비,535,35657,3,4,5
31213,66,중학 3-2,43,69,삼각비,69,635,삼각비의 값,536,35657,3,4,5
31214,66,중학 3-2,43,69,삼각비,69,636,삼각비의 활용,537,35657,3,4,5
31215,15,수2,12,18,수열,22,152,등차수열,147,52100,2,3,4
31216,15,수2,12,18,수열,22,152,등차수열,147,67488,3,5,5
31217,15,수2,12,18,수열,22,158,여러 가지 수열의 합,153,67488,3,5,5
31218,29,미적분2,15,32,미분법,33,144,지수함수,130,52177,2,3,5
31219,29,미적분2,15,32,미분법,33,341,함수의 극대와 극소의 판정,212,52177,2,3,5
31220,15,수2,12,18,수열,22,158,여러 가지 수열의 합,153,68100,2,3,5
31221,29,미적분2,15,32,미분법,33,345,방정식과 부등식에의 활용,216,52177,2,3,5
31222,15,수2,12,18,수열,22,152,등차수열,147,68100,3,4,5
31223,15,수2,12,18,수열,22,158,여러 가지 수열의 합,153,68100,3,4,5
31224,29,미적분2,15,32,미분법,33,326,도함수,197,52177,2,3,5
31225,29,미적분2,15,32,미분법,33,339,함수의 증가와 감소,210,52177,2,3,5
31226,29,미적분2,15,32,미분법,33,340,함수의 극대와 극소,211,52177,2,3,5
31227,29,미적분2,15,32,미분법,33,326,도함수,197,52177,2,3,5
31228,29,미적분2,15,32,미분법,33,328,몫의 미분법,199,57832,2,3,5
31229,29,미적분2,15,32,미분법,33,329,합성함수의 미분법,200,57832,2,3,3
31230,29,미적분2,15,32,미분법,33,134,합성함수와 역함수,120,57832,2,3,5
31231,29,미적분2,15,32,미분법,33,329,합성함수의 미분법,200,57832,2,3,5
31232,29,미적분2,15,32,미분법,33,332,역함수의 미분법,203,57832,2,3,5
31233,29,미적분2,15,32,미분법,33,332,역함수의 미분법,203,57832,2,3,5
31234,29,미적분2,15,32,미분법,33,329,합성함수의 미분법,200,57832,2,3,4.33333
31235,29,미적분2,15,32,미분법,33,329,합성함수의 미분법,200,57832,2,3,5
31236,29,미적분2,15,32,미분법,33,324,미분계수,195,57832,2,3,1.66667
31237,29,미적분2,15,32,미분법,33,326,도함수,197,57832,2,3,5
31238,29,미적분2,15,32,미분법,33,328,몫의 미분법,199,57832,2,3,5
31239,29,미적분2,15,32,미분법,33,328,몫의 미분법,199,57832,2,3,5
31240,29,미적분2,15,31,삼각함수,32,311,삼각함수 부호의 성질,166,54882,3,4,5
31241,29,미적분2,15,31,삼각함수,32,317,삼각함수 덧셈정리,172,54882,3,4,5
31242,29,미적분2,15,32,미분법,33,323,평균변화율,194,57832,2,5,5
31243,15,수2,12,18,수열,22,154,등비수열,149,68096,3,4,5
31244,1185,지구과학1,1018,1193,천체 관측,1026,1516,태양의 운동,1288,68099,3,4,5
31245,15,수2,12,18,수열,22,154,등비수열,149,67085,2,3,5
31246,15,수2,12,18,수열,22,155,시그마의 정의와 기본성질,150,68096,2,3,5
31247,15,수2,12,18,수열,22,158,여러 가지 수열의 합,153,68096,2,3,5
31248,34,기하와 벡터,16,37,공간도형과 공간벡터,37,414,두 평면의 위치 관계,269,63649,2,3,5
31249,34,기하와 벡터,16,37,공간도형과 공간벡터,37,1116,두 공간벡터가 이루는 각,961,63649,2,3,5
31250,25,확률과 통계,14,27,확률,29,183,조건부 확률,316,41758,2,4,5
31251,29,미적분2,15,32,미분법,33,326,도함수,197,52177,2,3,5
31252,29,미적분2,15,32,미분법,33,344,함수의 그래프,215,52177,2,3,5
31253,15,수2,12,18,수열,22,547,지수법칙,456,50339,2,3,5
31254,29,미적분2,15,32,미분법,33,339,함수의 증가와 감소,210,52177,1,1,5
31255,29,미적분2,15,32,미분법,33,340,함수의 극대와 극소,211,52177,1,1,5
31256,29,미적분2,15,32,미분법,33,326,도함수,197,52177,2,3,4.66667
31257,29,미적분2,15,32,미분법,33,338,평균값의 정리,209,68088,2,3,5
31258,34,기하와 벡터,16,35,평면곡선,35,383,쌍곡선의 방정식,261,68093,2,3,5
31259,25,확률과 통계,14,27,확률,29,196,표준정규분포,329,41768,2,4,5
31260,25,확률과 통계,14,27,확률,29,197,확률변수의 표준화,330,41768,2,4,5
